title,label,label_score
prediksi timnas indonesia vs thailand kualifikasi piala dunia live tvri mola tv malam,clickbait,1
besok sri bintang pamungkas panggil polisi kait duga ujar benci,clickbait,1
kak seto dukung kpai pb djarum anak,non-clickbait,0
beda franda gibran rakabuming artisartis izin nama anak jiplak,clickbait,1
prediksi susun main timnas indonesia vs thailand kualifikasi piala dunia beto main,clickbait,1
jemaah haji sumbar bengkulu rawat rs arab saudi klinik sehat,non-clickbait,0
ramal zodiak cinta besok rabu september pasang virgo curiga scorpio gengsi,clickbait,1
konflik lahan plasma muratara warga tugas aman bentrok,non-clickbait,0
tumpang genggam tangan nenek pesawat alami turbulensi,clickbait,1
pb djarum ide ganti sponsor polemik kpai,non-clickbait,0
bea cukai kunjung gubernur malu bahas,clickbait,1
laku ganjil genap penuruan kendara persen,clickbait,1
catat enam kali kabar bj habibie kabar tinggal dunia edar,non-clickbait,0
bintang john travolta film trading paint tayang perdana jadwal bioskop ternate,clickbait,1
celaka maut innova vs bus mira orang tewas polisi sebab duga unsur lalai,clickbait,1
bea cukai malang riah roadshow jelajah negeri bangun antikorupsi,clickbait,1
batal hadir acara bekal anggota legislatif sby jenguk bj habibie,clickbait,1
bebas luncur on off festival,non-clickbait,0
sigap bea cukai kudus gagal edar ribu batang rokok ilegal,clickbait,1
dukung ekspor kopi sumsel bea cukai sumbagtim raih harga,clickbait,1
kisah cinta habibie ainun habibie nembak ainun momen haru raya nikah,clickbait,1
berita persib bandung tekad ardi idrus bawa maung bandung raih hasil maksimal putar,non-clickbait,0
madu singapura cut meyriska bagi video mesra pisah sang suami,clickbait,1
jabat tinggal minggu menteri sus orang sempurna,non-clickbait,0
oso lemah kpk,clickbait,1
prediksi jadwal timnas indonesia vs thailand kualifikasi piala dunia malam jam wib,non-clickbait,0
kesan romantis raditya dika lamar annisa aziza,clickbait,1
imam nahrawi yohana kambiase beda dapat audisi pb djarum,clickbait,1
siang jokowi temu tokoh papua istana,clickbait,1
gandeng satpol pp bea cukai aman puluh cair vape ilegal wonosobo,non-clickbait,0
ramal cristiano ronaldo main mahal ac mil bukti,clickbait,1
gubernur anies baswedan jenguk bj habibie rspad gatot subroto,clickbait,1
prediksi skor psm vs psis liga tekad mahesa jenar henti catat impresif tim juku eja,non-clickbait,0
sewa ballroom pentas ungkap biaya sekolah musik jan ethes solo,clickbait,1
bebby fey bongkar chat mesum youtuber atta halilintar sunan kalijaga sindir tohok,clickbait,1
wiranto geram berita papua negeri kandung distorsi informasi,clickbait,1
jennifer jill blakblakan selingkuh ajun perwira senggol sang istri,clickbait,1
edar kabar santun ahmad dhani macet aku korban celaka dul jaelani,clickbait,1
jelang laga arema fc vs borneo fc liga momen debut legiun asing tim pesut etam,non-clickbait,0
puntung rokok akibat perahu milik arifudin hangus bakar rugi capai rp juta,non-clickbait,0
video viral becak putri sultan malu becak,clickbait,1
dalih pakai langgar ganjil genap,clickbait,1
musisi kali tampil acara festival musik kelas soundrenaline,clickbait,1
bj habibie sosok kagum indonesia nama jembatan timor leste,non-clickbait,0
mahasiswa papua eksodus hoaks bupati puncak ajar,clickbait,1
sebar kabar hoaks bj habibie tinggal maaf ngaku idola suami ainun,clickbait,1
viral video polisi tilang mertua operasi patuh,clickbait,1
sel kanker sebar organ tubuh ria irawan cerita alam rawat inap kelas bpjs,clickbait,1
fatir tewas tendang tonjok i kan sikap orangtua duga laku nanya gak,clickbait,1
bea cukai bnn kejar selundup ganja modus barang kirim,clickbait,1
elly sugigi putus pakai hijab kan alas khawatir sepi job intip foto,clickbait,1
terima konsulat india wagub papar potensi sumatra selatan,clickbait,1
polemik henti audisi pb djarum asa,non-clickbait,0
nikita mirzani ucap kandung hina elza syarief betapa kotor mulut,clickbait,1
oktober jalan tol kayuagungpalembang buka gratis,clickbait,1
alas pb djarum henti audisi enggan langgar undangundang,clickbait,1
fakta video viral wanita motor busana samarinda hilang jam ganggu jiwa,clickbait,1
herman deru sabet harga tinggi pustaka nasional ri,clickbait,1
muzdalifah korban tipu rp juta laku pakai nama inggrid kansil,clickbait,1
geram bj habibie tinggal melanie subono kutuk sebar hoaks,clickbait,1
terbang indonesia nct dream pamer gaya kasual bandara,clickbait,1
calon pimpin kpk syarat tanda tangan surat meterai tuju revisi uu kpk,clickbait,1
selfie bareng monyet monkey forest ubud trik,clickbait,1
aku elly sugigi perihal berlian kw barbie kumalasari harga juta,clickbait,1
ikon bendera merah putih awal narasi pesan bj habibie tinggal dunia,clickbait,1
dul jaelani temu keluarga korban tewas celaka tol jagorawi tolong maaf,non-clickbait,0
yuk tahu alas mobil presiden jokowi cat hitam,clickbait,1
raditya dika sakit autoimun derita obat singapura,clickbait,1
tinggal rumah dinding papan anak sangka rusli anggota dprd rohul,clickbait,1
muncul isu santun korban dul jaelani lancar pasca ahmad dhani penjara fakta,clickbait,1
cetak sawah nabire tan pakai strategi,clickbait,1
wanita paruh baya serang buaya kolam area badak lng jempol tangan putus paha cabik,clickbait,1
potret libur dian sastro suami anak,clickbait,1
bj habibie catat kabar tinggal dunia kali,clickbait,1
zodiak tuduh malas asli kerja keras taurus garagara main game asik ngobrol,clickbait,1
seteru nikita mirzani selesai elza syarief stres panggil psikolog,clickbait,1
link streaming timnas indonesia vs thailand live tvri mola tv akses,non-clickbait,0
krisis rohingya kampung warga hancur bangun fasilitas perintah myanmar,clickbait,1
heboh video dewasa sumedang duga selingkuh aja nikah ais tolak,clickbait,1
live streaming timnas indonesia vs thailand garuda bangkit latih lawan waspada main,non-clickbait,0
edar kabar hoax bj habibie tinggal dunia kondisi presiden tiga ri,clickbait,1
pusat kaji antikorupsi fh undip revisi uu kpk cacat hukum,clickbait,1
kumpul reaksi kemudi kena tilang ganjil genap jakarta ajak damai polisi teriak protes,clickbait,1
kini vina garut v paksa selingkuh rayya main cewek,clickbait,1
jemaah haji kalteng kloter bandara syamsudin noor sakit tinggal,non-clickbait,0
mari kenal bursa saham gampang,clickbait,1
air minum bersih picu diare anak cegah tangan diare,clickbait,1
hoaks kabar bj habibie tinggal dunia dokter kondisi,clickbait,1
aku konsumsi ganja sulit tidur jefri nichol ancam hukum penjara,clickbait,1
subsidi listrik va cabut bank mandiri pengaruh inflasi,non-clickbait,0
rekap hasil lengkap hasil kualifikasi euro belanda jerman belgia raih poin penuh,non-clickbait,0
lapor pbb hotman masuk akal elza syarief dubes lihat tegas indonesia,non-clickbait,0
jelang timnas indonesia vs thailand kualifikasi piala dunia tim garuda,non-clickbait,0
pensiun dunia kpop kah eks after school pamer rumah kontra mewah bal,clickbait,1
harga emas antam turun rp rp gram,non-clickbait,0
minta bocah dibully tewas fatir ahmad nama tangkap,clickbait,1
soto mi enak bogor cocok menu sarap,clickbait,1
pii kesah pp nomor buka gerbang insinyur indonesia panggung internasional,non-clickbait,0
jelang laga indonesia vs thailand latih akira nishino waspada main timnas garuda,clickbait,1
korban tinggal tabrak dul jaelani tol jagorawi bantah kabar santun ahmad dhani mandek,clickbait,1
unik desa tari wisata semarang tari daerah,clickbait,1
upaya tarik investor perintah tiru birokrasi negara tetangga,clickbait,1
ihsg prediksi hijau,clickbait,1
jefri nichol jalan sidang ungkap alas konsumsi ganja linting,clickbait,1
cewek inap bareng kades villa aku hamil tuntut tanggung,clickbait,1
viral isu bj habibie tinggal dunia rspad lengang tugas aku nahu,clickbait,1
ramal zodiak selasa september aries harap scorpio banjir rezeki,clickbait,1
bos nissan jepang hiroto saikawa cepat ganti tahu terima uang ilegal,non-clickbait,0
adu raffi ahmad mertua sorot garagara nagita slavina semprot mama rieta,clickbait,1
bule ngamuk bal tengkar temu suami huni hotel resah,clickbait,1
video ria irawan ruang awat bpjs kelas rscm tumor tekan saraf bicara,clickbait,1
ahmad dhani penjara rcm vakum mitha the virgin resign izin bos bui,clickbait,1
wali kota risma serah teror lempar ular asrama mahasiswa papua polisi,non-clickbait,0
prokontra pindah kota indonesia kalimantan luhut gak surga aja,clickbait,1
wiranto sulit beda hadir wartawan asing papua provokator,non-clickbait,0
hasil lengkap kualifikasi euro belanda belgia pesta gol,clickbait,1
ingat berkarir musisi ari lasso konser kota,clickbait,1
musim panas klub eropa tukar kiper,clickbait,1
bikin penasaran novel horor kkn desa tari pre order tambah cerita,clickbait,1
konser ari lasso turun berat badan,clickbait,1
kukuh audisi henti pb djarum langgar undangundang ikut tuntut kpai,clickbait,1
lionel messi ajar freekick dewa sepak bola argentina,clickbait,1
edar kabar bj habibie wafat grup wa facebook kondisi rspad sepi hoax,clickbait,1
ramal zodiak besok rabu september taurus gegabah virgo mawas libra ubah,clickbait,1
bicara rahang bentur besi bahaya kondisi nia daniatyini jelas medis,clickbait,1
tes pribadi gambar lakilaki perempuan jawab cermin kondisi jiwa,clickbait,1
fakta sidang perdana narkoba jefri nichol degdegan hadir sang kasih,clickbait,1
dokter presiden kondisi sehat bj habibie rawat rumah sakit,clickbait,1
ramal zodiak cinta selasa september leo emosional cancer ragu,clickbait,1
blakblakan bebby fey bongkar isi chat youtuber leceh atta halilintar,clickbait,1
sby indonesia undang bahaya benci kuat lampu kuning,clickbait,1
jadwal siar langsung timnas indonesia vs thailand kualifikasi piala dunia,non-clickbait,0
jadwal prediksi susun main timnas indonesia vs thailand main andal simon mcmenemy,non-clickbait,0
ingat keras hotman paris advokat ijazah palsu rival andar farhat malu,clickbait,1
alas bebby fey kan bukti leceh seksual alam hina orangtua,clickbait,1
profil ketua kpai sorot publik kait polemik audisi pb djarum,clickbait,1
berulangkali dul jaelani maaf keluarga korban celaka silam,clickbait,1
video viral kisah mbah waris awal presiden soekarno jual koran nggak kuat,clickbait,1
ramal zodiak selasa september leo cekat capricorn rumah,clickbait,1
selenggara negara jadi kkn gaya hidup kpk anggap gagal,clickbait,1
jelang laga psm vs psis liga tim juku eja panjang rekor kalah kandang,non-clickbait,0
rekam bicara mobil innova tabrak bus mira nganjuk,clickbait,1
info bmkg ingat potensi gelombang selasa september,non-clickbait,0
inter mil angkut main man united,clickbait,1
wacana tukar kiper klub raksasa eropa,clickbait,1
tipu iklan lowong kerja medsos gadis muda bandung paksa psk karimun,clickbait,1
viral video dewasa sumedang masingmasing per duga milik pasang sah,clickbait,1
jelas ustaz abdul somad pahala santun usap rambut anak yatim muharram,clickbait,1
revisi uu kpk nilai bentuk sempurna kuat lembaga kpk,non-clickbait,0
noviana amen surabaya hasil lulus baik unair gegara ciduk satpol pp,clickbait,1
prediksi timnas indonesia vs thailand simon mcmenemy fokus lawan fokus,clickbait,1
ramal zodiak cinta selasa september cancer cinta gemini harmonis,clickbait,1
temu benda bocah bantu pecah puluh,clickbait,1
ramal zodiak cinta virgo dengar hati libra hantu,clickbait,1
tualang cinta giacomo casanova sosok playboy legendaris abad pacar,clickbait,1
messi ajar freekick legenda timnas argentina,clickbait,1
tes pribadi karakter pilih bunga selamat punah,clickbait,1
wiranto personel tnipolri papua papua barat takut rakyat,non-clickbait,0
live streaming timnas indonesia vs thailand tvri mola tv akses,non-clickbait,0
materi kuliah juta muslim radikal mahasiswa lapor kampus komisi ham,non-clickbait,0
siti nur azizah putri maruf amin ambil formulir jaring calon wali kota tangsel pdip,clickbait,1
audisi beasiswa bulutangkis sisa serta,non-clickbait,0
menkeu sri mulyani salah naik iur bpjs respons kemenkeu,clickbait,1
menko luhut terima esemka produk china,clickbait,1
taat atur spbu kendara motor perhati orang,clickbait,1
video asusila sumedang per masingmasing pasang sah rekam per pria,clickbait,1
cpns buka instansi buka formasi smasederajat orang,clickbait,1
video korban tewas innova vs bus mira nganjuk tabrak cerita celaka,clickbait,1
liga champions inter vs slavia praha ajang debut kostum tiga inter mil dedikasi pirelli,clickbait,1
berita populer canda smp pasang pelamin pacar,clickbait,1
per video vina garut tinggal rayya polisi libat video,clickbait,1
batal ac mil nasib angel correa kini atletico madrid,clickbait,1
kritik aksi wadah pegawai kpk romli tentang atur,non-clickbait,0
laku uu revisi kuat kpk,clickbait,1
spesifikasi sony xperia ponsel baru sony kamera,clickbait,1
jadwal siar langsung liga inggris pekan man united arsenal live tvri,non-clickbait,0
siar langsung timnas indonesia vs thailand tvri mola tv,non-clickbait,0
gg production gelar launching mini konser manado galau sandjaja resto kelapa gading,non-clickbait,0
baca niat puasa asyura laksana selasa september,clickbait,1
mesin kapal mati wisatawan perancis dampar pulau buro aceh,clickbait,1
video vina garut si pria tinggal temu video rayya libat,clickbait,1
tanggap audisi pb djarum henti ganjar pranowo dialog kpai pb djarum,clickbait,1
daftar harga hp baru september oppo xiaomi,clickbait,1
tilang langgar lintas ceramah agama,clickbait,1
elke ngantung gandeng musisi nama pop indonesia promo album belanda,non-clickbait,0
duga ganggu jiwa anak bacok kandung,clickbait,1
murid muslim yahudi australia satu kesalahpahaman,clickbait,1
begpacker fenomena bule minta uang indonesia kawasan asia,clickbait,1
jan ethes angkat kaki paha jokowi,clickbait,1
perempuan lahir bayi kembar raih predikat salin tua dunia,clickbait,1
ratus mahasiswa papua tinggal kuliah aku intimidasi,clickbait,1
insiden new york washington picu perang kunjung afghanistan,clickbait,1
rusuh suporter kalah indonesia menpora malaysia tuntut adil rakyat malaysia,clickbait,1
ribu pil koplo sembunyi candra kandang kambing,clickbait,1
aulia kesuma tenang aga adegan bakar mobil isi mayat suami anak tiri,clickbait,1
wiranto tegas isu teror ular asrama mahasiswa papua surabaya,clickbait,1
djarum pb djarum nama klub merek rokok,clickbait,1
luas ganjil genap dki jakarta damai suami artis tilang,clickbait,1
kualifikasi euro belanda belgia menang skor kompak,non-clickbait,0
garagara lauk makan suami sumsel cekik pukul istri,clickbait,1
fakta celaka maut innova vs bus mira tumpang innova bikin video nabraknabrak,clickbait,1
ungkap kelvin bakar mobil isi mayat pupung dana aulia siap botol bensin,clickbait,1
oktober fenomena bayang kotakota,clickbait,1
bunuh keras seksual bocah bogor ungkap kronologi,clickbait,1
ramal zodiak selasa september aries tetap sabar untung scorpio,clickbait,1
pasien konsumsi obat kedaluwarsa puskesmasketahuan suntik dokter,clickbait,1
zodiak ramal bintang selasa september gemini agresif aries taurus tangguh,clickbait,1
tangis sby ulang joy tobing nyanyi lagu kenang mendiang ani yudhoyono,clickbait,1
muncul isu asrama mahasiswa papua surabaya lempari ular wiranto provokasi adu domba,non-clickbait,0
berita populer polisi nikita mirzani informan minta bocah fathir ahmad,clickbait,1
video mesum selingkuh warga sumedang per pria wanita samasama keluarga,clickbait,1
kisah usaha sukses taruh bisnis pedang rp miliar pesan timur,clickbait,1
gerogot kanker ria irawan lahap santap soto banjar sayang aldi taher,clickbait,1
elza syarief ngaku selamat nikita mirzani isu cepu bantah tuduh bersih,non-clickbait,0
pb djarum henti audisi mohammad ahsan larang solusi,non-clickbait,0
kondisi kini bj habibie rawat rumah sakit jenguk presiden jokowi,clickbait,1
alumni ylbhilbh tolak ruu revisi uu kpk,non-clickbait,0
prediksi susun main timnas indonesia vs thailand tajam beto goncalves,non-clickbait,0
